id,nome,indirizzo,provincia,coordinate_lat,coordinate_lon,anno_costituzione,settori_tag,capitale_sociale,valore_produzione,dipendenti,status_attivo
SU03130,GreenAnalytics S.R.L.,"Via Manzoni, 90",Milano,45.46215098550775,9.213463290757126,2019,['Blockchain'],10000,120225,1,True
SU03131,InnovaDynamics S.R.L.,"Via Garibaldi, 149",Cremona,45.14188020044623,10.02341664610184,2023,['Software & Consulenza Informatica'],17679,37929,3,True
SU03132,GreenWorks S.R.L.,"Via Brera, 30",Milano,45.439107065408045,9.193778982895736,2024,"['Energia Rinnovabile', 'Marketing Digitale']",10000,28342,9,True
SU03133,SmartEngine S.R.L.,"Via Dante, 23",Milano,45.45602819464308,9.197853800949494,2025,['Energia Rinnovabile'],20840,500782,2,True
SU03134,InnovaHub S.R.L.,"Corso Buenos Aires, 75",Milano,45.458487840089305,9.177868181902326,2025,"['Fintech', 'Cleantech']",45599,624051,1,True
SU03135,TechLab S.R.L.,"Corso Buenos Aires, 110",Bergamo,45.70279005900608,9.680583943539478,2025,['Cybersecurity'],10000,61776,6,True
SU03136,TechSystems S.R.L.,"Via Roma, 33",Milano,45.44529256182487,9.140760953524932,2024,"['Fintech', 'Automazione Industriale']",39540,241222,8,True
SU03137,InnovaAnalytics S.R.L.,"Via Garibaldi, 90",Milano,45.47286635928011,9.22108848677992,2024,['Fabbricazione Macchinari'],10000,36199,2,True
SU03138,DigitalWorks S.R.L.,"Via Brera, 127",Pavia,45.22361795934869,9.18899581219235,2022,"['Robotica', 'Automazione Industriale']",40655,162183,10,True
SU03139,InnovaHub S.R.L.,"Via Milano, 67",Milano,45.48042582737132,9.178132465194464,2020,"['Computer e Prodotti Elettronici', 'Salute Digitale']",10000,164362,6,True
SU03140,NanoLab S.R.L.,"Via Garibaldi, 15",Milano,45.46062824218672,9.201130426927753,2023,"['Cybersecurity', 'Energia Rinnovabile', 'Biotecnologie']",10000,102560,1,False
SU03141,DigitalSolutions S.R.L.,"Corso Buenos Aires, 90",Milano,45.47672035756111,9.218121672408405,2023,"['Blockchain', 'Fintech', 'Intelligenza Artificiale']",14862,176380,5,True
SU03142,BioDynamics S.R.L.,"Via Milano, 116",Pavia,45.14419326737623,9.173825902144536,2022,"['Biotecnologie', 'Automotive Tech']",97667,74315,2,False
SU03143,InnovaVision S.R.L.,"Corso Buenos Aires, 129",Milano,45.48013432152228,9.17988898752686,2023,"['Automotive Tech', 'Aerospace']",10000,5334,3,True
SU03144,GreenSystems S.R.L.,"Via Garibaldi, 24",Bergamo,45.7087585604155,9.687817710827167,2025,"['Aerospace', 'Computer e Prodotti Elettronici', 'Blockchain']",10000,195775,3,True
SU03145,DataLogic S.R.L.,"Via Dante, 47",Milano,45.46471923074089,9.160651571495112,2020,"['Fintech', 'IoT', 'Aerospace']",10000,42658,2,True
SU03146,NanoWorks S.R.L.,"Via Roma, 131",Cremona,45.132994566854926,10.026367078284764,2022,"['Automazione Industriale', 'Fintech']",16612,9296,5,True
SU03147,DigitalVision S.R.L.,"Via Milano, 122",Brescia,45.555781721425696,10.227850622463839,2024,"['Robotica', 'Blockchain']",10000,49220,1,True
SU03148,BioLogic S.R.L.,"Via Manzoni, 98",Milano,45.47227208830783,9.19623328241719,2021,"['Automotive Tech', 'Software & Consulenza Informatica']",10000,82934,0,True
SU03149,TechVision S.R.L.,"Via Dante, 108",Milano,45.46963317042524,9.203805807864027,2021,"['Intelligenza Artificiale', 'Energia Rinnovabile']",27302,665773,2,True
SU03150,TechVision S.R.L.,"Corso Buenos Aires, 84",Milano,45.454522386665666,9.184997473543648,2023,"['IoT', 'E-commerce', 'Ricerca e Sviluppo']",10000,218061,1,True
SU03151,FutureDynamics S.R.L.,"Via Roma, 63",Milano,45.45450453639861,9.21960953467921,2019,"['Cybersecurity', 'Aerospace', 'IoT']",59713,170446,20,True
SU03152,SmartEngine S.R.L.,"Via Garibaldi, 122",Bergamo,45.70791366599312,9.656218598118874,2021,"['Computer e Prodotti Elettronici', 'Ricerca e Sviluppo']",10890,62935,6,True
SU03153,GreenWorks S.R.L.,"Corso Buenos Aires, 39",Mantova,45.14551083800632,10.82451575771408,2023,"['Automotive Tech', 'Robotica']",39264,38600,1,True
SU03154,CyberWorks S.R.L.,"Via Garibaldi, 142",Milano,45.444553762543585,9.21532754738779,2024,['Aerospace'],41896,42274,1,True
SU03155,BioHub S.R.L.,"Via Garibaldi, 59",Milano,45.44598602459234,9.194036689042823,2019,"['Fintech', 'Biotecnologie']",23435,682230,3,True
SU03156,InnovaDynamics S.R.L.,"Via Manzoni, 139",Milano,45.46959975138913,9.177580570100453,2021,"['Cleantech', 'Salute Digitale']",25848,10512,1,True
SU03157,TechLab S.R.L.,"Via Brera, 35",Milano,45.49208098067076,9.176560674180763,2022,['Computer e Prodotti Elettronici'],16768,144067,4,True
SU03158,TechHub S.R.L.,"Via Montenapoleone, 81",Milano,45.45192487335937,9.207147393300389,2024,"['Salute Digitale', 'Aerospace', 'Marketing Digitale']",122173,94869,3,True
SU03159,FutureSolutions S.R.L.,"Via Dante, 83",Milano,45.47270908311592,9.226133214850666,2019,['Automotive Tech'],10086,78702,1,True
SU03160,SmartVision S.R.L.,"Via Garibaldi, 73",Bergamo,45.7204667032999,9.674486460475913,2022,"['Cleantech', 'E-commerce']",10000,286207,3,True
SU03161,BioVision S.R.L.,"Via Garibaldi, 58",Como,45.8166125519859,9.0749629482718,2025,['Blockchain'],10000,178321,5,True
SU03162,SmartDynamics S.R.L.,"Via Dante, 33",Sondrio,46.155244416555455,9.826314174645967,2022,"['Marketing Digitale', 'Fintech']",10000,44231,6,True
SU03163,InnovaAnalytics S.R.L.,"Via Montenapoleone, 75",Milano,45.447114069548604,9.225304397480231,2024,['Automotive Tech'],10000,335796,20,False
SU03164,DigitalWorks S.R.L.,"Via Roma, 123",Milano,45.484876011692876,9.1984067421917,2020,"['E-commerce', 'Salute Digitale']",13030,140835,1,True
SU03165,InnovaSystems S.R.L.,"Via Milano, 48",Bergamo,45.737956506505625,9.681344943767527,2024,"['E-commerce', 'Biotecnologie', 'Software & Consulenza Informatica']",10000,3951560,2,True
SU03166,GreenLab S.R.L.,"Via Garibaldi, 2",Bergamo,45.683692676865384,9.67290432481403,2022,"['Fabbricazione Macchinari', 'Computer e Prodotti Elettronici', 'Intelligenza Artificiale']",10000,1275612,3,True
SU03167,DataSystems S.R.L.,"Via Roma, 146",Bergamo,45.693397352696124,9.666961739823943,2022,['Salute Digitale'],196362,212027,1,True
SU03168,DataHub S.R.L.,"Via Brera, 60",Monza e della Brianza,45.58482879921074,9.318108647821362,2024,"['Ricerca e Sviluppo', 'Computer e Prodotti Elettronici', 'Marketing Digitale']",10000,327120,4,True
SU03169,TechLab S.R.L.,"Via Garibaldi, 139",Mantova,45.15668073774664,10.756614662116753,2020,"['Fabbricazione Macchinari', 'Ricerca e Sviluppo']",10000,607871,3,True
SU03170,FutureSolutions S.R.L.,"Via Brera, 18",Milano,45.46342420427363,9.182430181849956,2019,"['Cleantech', 'E-commerce']",33049,305388,0,True
SU03171,BioAnalytics S.R.L.,"Via Roma, 96",Milano,45.47061017785605,9.187700329206457,2020,['Servizi di Informazione'],11601,25107,1,True
SU03172,InnovaEngine S.R.L.,"Via Dante, 128",Milano,45.45984229186332,9.18970311791803,2023,"['Cybersecurity', 'Fintech']",193241,281598,9,True
SU03173,SmartHub S.R.L.,"Via Dante, 88",Milano,45.50272003197728,9.207213063311967,2020,"['Marketing Digitale', 'Fabbricazione Macchinari']",19682,67127,6,False
SU03174,CyberAnalytics S.R.L.,"Via Manzoni, 56",Milano,45.47067822757799,9.181387655815577,2020,['Biotecnologie'],283349,120526,9,True
SU03175,DigitalVision S.R.L.,"Via Garibaldi, 85",Milano,45.434221422182944,9.186405523079134,2024,"['Automazione Industriale', 'E-commerce', 'Software & Consulenza Informatica']",15236,9657,2,True
SU03176,SmartWorks S.R.L.,"Via Roma, 55",Mantova,45.17431665445029,10.78104522910933,2019,"['Software & Consulenza Informatica', 'Fabbricazione Macchinari', 'Intelligenza Artificiale']",24974,12236,10,True
SU03177,DigitalHub S.R.L.,"Via Montenapoleone, 59",Milano,45.469584190516386,9.17082896755134,2022,"['Blockchain', 'Automazione Industriale', 'Marketing Digitale']",24114,49359,1,True
SU03178,TechHub S.R.L.,"Corso Buenos Aires, 71",Milano,45.45991530932051,9.202363022586992,2021,"['Marketing Digitale', 'IoT']",10000,22653,5,True
SU03179,TechLogic S.R.L.,"Via Garibaldi, 18",Monza e della Brianza,45.58574433573777,9.283347282379468,2020,['Fabbricazione Macchinari'],10000,944986,5,True
SU03180,CyberWorks S.R.L.,"Via Milano, 103",Como,45.80273240965108,9.04943498375372,2019,"['Automotive Tech', 'Ricerca e Sviluppo', 'Aerospace']",10000,26933,3,False
SU03181,DigitalEngine S.R.L.,"Via Roma, 1",Como,45.79325486454798,9.094819543553172,2020,['Computer e Prodotti Elettronici'],10976,1688790,4,True
SU03182,DigitalVision S.R.L.,"Via Manzoni, 100",Brescia,45.52218759172743,10.231016160633535,2023,['Ricerca e Sviluppo'],285243,146718,1,True
SU03183,InnovaLab S.R.L.,"Via Milano, 105",Milano,45.489927436574455,9.227304267046042,2022,['Servizi di Informazione'],93068,224292,2,True
SU03184,DataVision S.R.L.,"Via Brera, 100",Milano,45.46303019904542,9.162944379834038,2019,"['Blockchain', 'IoT']",10000,505579,6,False
SU03185,BioVision S.R.L.,"Via Roma, 94",Como,45.814197833381144,9.065042872405101,2025,"['Computer e Prodotti Elettronici', 'Energia Rinnovabile', 'Automotive Tech']",27159,177342,2,True
SU03186,TechLab S.R.L.,"Via Roma, 105",Milano,45.46146648487741,9.193564343153225,2020,"['Computer e Prodotti Elettronici', 'Aerospace']",16602,370526,6,True
SU03187,CyberSolutions S.R.L.,"Via Montenapoleone, 94",Como,45.76958236208788,9.0695954280809,2025,['Blockchain'],10000,48366,1,True
SU03188,DataDynamics S.R.L.,"Via Milano, 62",Milano,45.468664809880096,9.210590247038231,2023,['Software & Consulenza Informatica'],10000,313557,3,True
SU03189,InnovaVision S.R.L.,"Via Manzoni, 104",Milano,45.4795349364792,9.183870479739625,2021,['Salute Digitale'],22316,1246544,2,True
SU03190,BioEngine S.R.L.,"Corso Buenos Aires, 15",Milano,45.476555647453,9.238769670656907,2021,"['Computer e Prodotti Elettronici', 'Fintech']",34817,48952,6,True
SU03191,NanoEngine S.R.L.,"Via Milano, 116",Milano,45.46933164464536,9.231433185865505,2022,['Automazione Industriale'],10000,190436,0,True
SU03192,BioDynamics S.R.L.,"Via Brera, 123",Pavia,45.18002507142435,9.200754533463215,2024,"['Automazione Industriale', 'Biotecnologie']",29101,339846,0,True
SU03193,InnovaSystems S.R.L.,"Via Dante, 94",Pavia,45.19839820665152,9.163818090767945,2024,['Computer e Prodotti Elettronici'],10000,648695,2,True
SU03194,BioLogic S.R.L.,"Via Roma, 101",Milano,45.4739142812484,9.213432441574282,2020,['Ricerca e Sviluppo'],10000,11144,3,True
SU03195,SmartSolutions S.R.L.,"Via Roma, 85",Milano,45.44481537610481,9.2075574188634,2022,['Blockchain'],40334,198983,1,True
SU03196,TechEngine S.R.L.,"Via Montenapoleone, 36",Bergamo,45.69968282005763,9.664608686642055,2024,"['Energia Rinnovabile', 'Aerospace']",28819,68117,1,False
SU03197,GreenSystems S.R.L.,"Via Brera, 78",Milano,45.483231161602276,9.176581905506671,2021,"['Computer e Prodotti Elettronici', 'Cleantech']",74195,158470,1,True
SU03198,GreenEngine S.R.L.,"Via Dante, 9",Brescia,45.53641822943464,10.256157959552041,2024,['Salute Digitale'],11127,247197,0,True
SU03199,SmartSolutions S.R.L.,"Via Manzoni, 16",Milano,45.39706398078801,9.177453207564005,2019,"['Blockchain', 'Computer e Prodotti Elettronici']",10000,40964,2,True
SU03200,InnovaEngine S.R.L.,"Via Dante, 90",Bergamo,45.68513502478549,9.664799220846835,2024,"['Salute Digitale', 'Fintech', 'Computer e Prodotti Elettronici']",10000,19873,0,True
SU03201,SmartEngine S.R.L.,"Via Dante, 123",Como,45.798848729348606,9.078605873641422,2025,"['Software & Consulenza Informatica', 'Aerospace']",17321,91855,2,True
SU03202,CyberDynamics S.R.L.,"Via Garibaldi, 5",Milano,45.476877742743504,9.189547669159062,2023,['Aerospace'],46128,6594,1,True
SU03203,SmartEngine S.R.L.,"Via Montenapoleone, 131",Milano,45.46307260260289,9.19087355703992,2021,"['Computer e Prodotti Elettronici', 'IoT']",10000,169793,3,True
SU03204,CyberEngine S.R.L.,"Via Dante, 50",Bergamo,45.71343621148159,9.690475308488843,2024,"['Fintech', 'Energia Rinnovabile', 'Salute Digitale']",25060,287242,2,True
SU03205,InnovaWorks S.R.L.,"Via Montenapoleone, 100",Milano,45.48592045728758,9.206624306421057,2022,['Fabbricazione Macchinari'],10000,1155992,0,True
SU03206,NanoVision S.R.L.,"Corso Buenos Aires, 5",Milano,45.46112072061373,9.186435046119133,2025,"['Software & Consulenza Informatica', 'Ricerca e Sviluppo']",16504,34731,0,True
SU03207,DataAnalytics S.R.L.,"Via Dante, 40",Milano,45.46459520947557,9.20494444734183,2021,['Robotica'],10000,579768,0,True
SU03208,FutureSystems S.R.L.,"Corso Buenos Aires, 13",Mantova,45.14888314018391,10.784341964698983,2022,['IoT'],10000,12117,1,True
SU03209,CyberSolutions S.R.L.,"Via Brera, 38",Milano,45.465218493347514,9.205830124254007,2023,['Salute Digitale'],10000,8774,0,True
SU03210,SmartHub S.R.L.,"Via Manzoni, 88",Bergamo,45.699192886969215,9.675968434355099,2019,['Cleantech'],10000,16600,1,True
SU03211,InnovaLab S.R.L.,"Via Milano, 124",Milano,45.44262225062492,9.15216148191218,2021,['Automotive Tech'],10000,194877,3,True
SU03212,FutureLab S.R.L.,"Via Garibaldi, 125",Milano,45.45658114100048,9.190542936622082,2021,"['Software & Consulenza Informatica', 'Cleantech', 'Servizi di Informazione']",10000,36777,6,True
SU03213,SmartLab S.R.L.,"Corso Buenos Aires, 54",Varese,45.82213992980616,8.79811930557447,2022,['Ricerca e Sviluppo'],10000,300301,1,True
SU03214,BioHub S.R.L.,"Via Milano, 11",Milano,45.47038734160185,9.212075040144839,2025,"['Ricerca e Sviluppo', 'IoT', 'Servizi di Informazione']",12173,23014,0,True
SU03215,InnovaAnalytics S.R.L.,"Corso Buenos Aires, 117",Bergamo,45.679953918515274,9.730812469218638,2024,"['E-commerce', 'Intelligenza Artificiale']",21494,118919,0,True
SU03216,GreenAnalytics S.R.L.,"Via Montenapoleone, 21",Bergamo,45.71172700519232,9.669430774717865,2020,['Salute Digitale'],11120,435391,5,True
SU03217,TechWorks S.R.L.,"Corso Buenos Aires, 49",Milano,45.45703846955447,9.184960463814603,2019,['Cybersecurity'],10000,269952,8,True
SU03218,FutureSolutions S.R.L.,"Via Milano, 63",Milano,45.44384841618033,9.182984521642586,2022,['Fabbricazione Macchinari'],86122,331567,1,True
SU03219,BioAnalytics S.R.L.,"Via Roma, 16",Milano,45.44799782435085,9.166846235717554,2023,['Salute Digitale'],10874,19319,3,True
SU03220,NanoSystems S.R.L.,"Via Manzoni, 101",Varese,45.81535121870982,8.837916111741785,2022,['Salute Digitale'],10000,283956,7,True
SU03221,DigitalEngine S.R.L.,"Corso Buenos Aires, 121",Brescia,45.508460469328085,10.205199882469595,2019,['Intelligenza Artificiale'],17837,17263,0,True
SU03222,InnovaWorks S.R.L.,"Via Garibaldi, 6",Milano,45.46700974990487,9.176055110275676,2019,"['Blockchain', 'Cybersecurity']",33033,132323,4,True
SU03223,BioVision S.R.L.,"Via Manzoni, 50",Como,45.781376710026166,9.092327493931833,2024,"['Biotecnologie', 'Automotive Tech']",110623,19537,6,True
SU03224,CyberSystems S.R.L.,"Via Milano, 118",Milano,45.487827087354646,9.1646637930767,2021,"['Software & Consulenza Informatica', 'Biotecnologie']",10000,174452,1,True
SU03225,CyberDynamics S.R.L.,"Via Montenapoleone, 125",Milano,45.48298999003975,9.214904406871458,2021,"['Automazione Industriale', 'Robotica', 'Cleantech']",47714,10476,5,True
SU03226,DataHub S.R.L.,"Via Manzoni, 47",Cremona,45.11567380356926,9.994691001769427,2019,['E-commerce'],10000,11369,0,True
SU03227,CyberSolutions S.R.L.,"Via Milano, 122",Milano,45.4459017412438,9.183078934289389,2022,['Fabbricazione Macchinari'],19385,17171,5,True
SU03228,FutureSolutions S.R.L.,"Via Montenapoleone, 75",Milano,45.465329414642575,9.20141879042009,2022,['Automazione Industriale'],10000,152195,0,True
SU03229,DataLab S.R.L.,"Via Roma, 132",Milano,45.46387978881243,9.20395641640232,2021,['Energia Rinnovabile'],10000,453995,5,True
SU03230,InnovaLogic S.R.L.,"Via Garibaldi, 3",Milano,45.456717748477,9.207785622663364,2020,"['Ricerca e Sviluppo', 'Servizi di Informazione']",16682,548348,2,True
SU03231,CyberLab S.R.L.,"Via Dante, 60",Milano,45.47009026534463,9.212908878445953,2023,['Fintech'],21146,3125,3,True
SU03232,InnovaEngine S.R.L.,"Via Milano, 1",Milano,45.51126996127164,9.167386075932125,2019,['Cleantech'],10000,12874,2,True
SU03233,DigitalHub S.R.L.,"Via Manzoni, 140",Milano,45.49055917391104,9.224059521510107,2023,['Computer e Prodotti Elettronici'],10000,12640,2,True
SU03234,FutureDynamics S.R.L.,"Via Brera, 62",Milano,45.48478900150764,9.192926413280773,2020,"['Biotecnologie', 'Automotive Tech']",10000,988930,0,True
SU03235,DigitalDynamics S.R.L.,"Via Garibaldi, 3",Milano,45.48318758617666,9.210845743847027,2023,"['Marketing Digitale', 'Automotive Tech']",10000,199956,2,True
SU03236,SmartHub S.R.L.,"Corso Buenos Aires, 117",Brescia,45.55940914190154,10.240298610513376,2022,"['Computer e Prodotti Elettronici', 'Blockchain']",18576,275542,7,True
SU03237,FutureLab S.R.L.,"Via Brera, 133",Como,45.80745140515255,9.070730205673561,2023,"['Ricerca e Sviluppo', 'Cybersecurity']",108723,1003358,4,True
SU03238,GreenSolutions S.R.L.,"Via Montenapoleone, 61",Milano,45.45525898130535,9.190793800049713,2019,"['Fabbricazione Macchinari', 'Marketing Digitale']",31720,45859,4,True
SU03239,BioVision S.R.L.,"Via Montenapoleone, 120",Varese,45.81028294394525,8.826705433354812,2024,['Biotecnologie'],10000,126315,15,True
SU03240,DataLab S.R.L.,"Corso Buenos Aires, 78",Monza e della Brianza,45.557157305917976,9.24507138514686,2021,['Robotica'],30683,8560,6,True
SU03241,BioAnalytics S.R.L.,"Via Milano, 87",Milano,45.44182579222843,9.185554719646847,2022,['IoT'],10000,954460,2,True
SU03242,FutureAnalytics S.R.L.,"Via Roma, 148",Brescia,45.520440968288995,10.191040740661064,2021,"['IoT', 'Software & Consulenza Informatica']",10000,264096,1,True
SU03243,BioDynamics S.R.L.,"Via Roma, 123",Mantova,45.172733373570395,10.832101042771164,2022,"['Ricerca e Sviluppo', 'Servizi di Informazione']",22671,158984,8,True
SU03244,TechWorks S.R.L.,"Via Garibaldi, 16",Cremona,45.14461240076485,10.052651150836684,2022,"['Cleantech', 'Servizi di Informazione']",58482,1026193,4,True
SU03245,SmartSystems S.R.L.,"Via Garibaldi, 148",Milano,45.43883475328761,9.183704569485771,2022,"['Cybersecurity', 'IoT']",10000,768888,7,True
SU03246,GreenEngine S.R.L.,"Via Milano, 134",Milano,45.515688808252364,9.198267304806297,2021,"['Automazione Industriale', 'Fintech']",152749,824496,7,True
SU03247,GreenLogic S.R.L.,"Via Brera, 109",Milano,45.45572091491464,9.184689254323517,2024,"['IoT', 'Robotica', 'Biotecnologie']",10000,7157,3,True
SU03248,DataVision S.R.L.,"Via Roma, 12",Mantova,45.17687001454788,10.798657031223295,2021,['Automazione Industriale'],167706,329505,8,True
SU03249,DigitalVision S.R.L.,"Via Montenapoleone, 130",Como,45.84461822282491,9.114568759599411,2025,"['Ricerca e Sviluppo', 'Blockchain', 'Fintech']",17973,18081,1,True
SU03250,InnovaLab S.R.L.,"Via Garibaldi, 102",Pavia,45.167959201250326,9.140926675093208,2020,"['Marketing Digitale', 'Ricerca e Sviluppo']",11976,251763,1,True
SU03251,BioEngine S.R.L.,"Via Manzoni, 146",Milano,45.47098250836925,9.155138298373064,2020,['Fabbricazione Macchinari'],48060,2275463,3,True
SU03252,NanoAnalytics S.R.L.,"Via Manzoni, 120",Como,45.77246072245587,9.073977736808864,2024,"['Ricerca e Sviluppo', 'Robotica']",109528,40158,49,True
SU03253,SmartVision S.R.L.,"Via Roma, 37",Milano,45.43607870842174,9.175480174555902,2020,['Automotive Tech'],35834,94098,3,True
SU03254,CyberHub S.R.L.,"Via Manzoni, 36",Brescia,45.52561756015036,10.220182893266612,2020,"['E-commerce', 'Fintech']",25480,52661,1,False
SU03255,InnovaLogic S.R.L.,"Via Montenapoleone, 13",Milano,45.480384177954605,9.186709291621467,2023,"['Software & Consulenza Informatica', 'Robotica']",10000,103360,15,True
SU03256,GreenWorks S.R.L.,"Via Milano, 101",Pavia,45.20295163902422,9.15124448336301,2020,['Biotecnologie'],10000,279612,3,True
SU03257,TechHub S.R.L.,"Via Manzoni, 110",Milano,45.44200431642574,9.203824120327692,2019,"['Robotica', 'Intelligenza Artificiale']",128899,187533,0,True
